code,name,state,lon,lat
130255,Manaquiri,AM,-60.4612,-3.4408
260915,Manari,PE,-37.6246,-8.9616
130260,Manaus,AM,-59.9865,-3.1329
250900,Manaíra,PB,-38.1531,-7.7061
411420,Mandaguari,PR,-51.6869,-23.5157
411410,Mandaguaçu,PR,-52.0966,-23.3485
411430,Mandirituba,PR,-49.3282,-25.777
352860,Manduri,SP,-49.3172,-23.0059
411435,Manfrinópolis,PR,-53.3113,-26.1441
313930,Manga,MG,-43.9417,-14.7528
330260,Mangaratiba,RJ,-44.0411,-22.96
411440,Mangueirinha,PR,-52.174,-25.9412
313940,Manhuaçu,MG,-42.0341,-20.2574
313950,Manhumirim,MG,-41.9555,-20.3599
130270,Manicoré,AM,-61.2895,-5.8046
220590,Manoel Emídio,PI,-43.8732,-8.0054
411450,Manoel Ribas,PR,-51.6686,-24.5177
120034,Manoel Urbano,AC,-69.2621,-8.8389
431175,Manoel Viana,RS,-55.4841,-29.5859
292040,Manoel Vitorino,BA,-40.244,-14.1448
292045,Mansidão,BA,-44.0356,-10.7197
313960,Mantena,MG,-40.9808,-18.781
320330,Mantenópolis,ES,-41.1208,-18.865
431177,Maquiné,RS,-50.2056,-29.6756
270490,Mar Vermelho,AL,-36.3881,-9.4474
313980,Mar de Espanha,MG,-43.01,-21.8669
521280,Mara Rosa,GO,-49.1777,-14.0148
150420,Marabá,PA,-49.1007,-5.3463
352870,Marabá Paulista,SP,-51.963,-22.107
500540,Maracaju,MS,-55.1682,-21.6104
421040,Maracajá,SC,-49.4605,-28.8463
230765,Maracanaú,CE,-38.6248,-3.8779
150430,Maracanã,PA,-47.4538,-0.7667
210632,Maracaçumé,MA,-45.9587,-2.0492
352880,Maracaí,SP,-50.6674,-22.6121
292050,Maracás,BA,-40.4331,-13.4409
270450,Maragogi,AL,-35.2267,-9.0074
292060,Maragogipe,BA,-38.9175,-12.7766
260920,Maraial,PE,-35.7853,-8.8449
210635,Marajá do Sena,MA,-45.4531,-4.6281
230770,Maranguape,CE,-38.6835,-3.8923
210637,Maranhãozinho,MA,-45.8605,-2.2428
150440,Marapanim,PA,-47.6985,-0.7134
352885,Marapoama,SP,-49.1315,-21.2575
320332,Marataízes,ES,-40.8272,-21.0444
431179,Maratá,RS,-51.5554,-29.5492
431180,Marau,RS,-52.2002,-28.4493
270460,Maravilha,AL,-53.1742,-26.7612
421050,Maravilha,SC,-53.1742,-26.7612
313970,Maravilhas,MG,-44.6764,-19.5153
130280,Maraã,AM,-65.573,-1.8531
292070,Maraú,BA,-52.2002,-28.4493
250905,Marcação,PB,-35.0087,-6.7653
431190,Marcelino Ramos,RS,-51.9079,-27.4619
240730,Marcelino Vieira,RN,-38.1622,-6.2939
510558,Marcelândia,MT,-54.5202,-11.0794
292080,Marcionílio Souza,BA,-40.5317,-13.0024
230780,Marco,CE,-40.1515,-3.1222
220595,Marcolândia,PI,-40.6602,-7.4417
220600,Marcos Parente,PI,-43.8926,-7.1156
411460,Marechal Cândido Rondon,PR,-54.0571,-24.557
270470,Marechal Deodoro,AL,-35.8967,-9.7097
320334,Marechal Floriano,ES,-40.675,-20.4125
120035,Marechal Thaumaturgo,AC,-72.7915,-8.9408
421055,Marema,SC,-52.6264,-26.8024
250910,Mari,PB,-35.3184,-7.0581
411470,Maria Helena,PR,-53.2061,-23.6139
313990,Maria da Fé,MG,-45.3756,-22.3081
411480,Marialva,PR,-51.7958,-23.4821
314000,Mariana,MG,-43.4175,-20.3781
431198,Mariana Pimentel,RS,-51.5833,-30.3537
431200,Mariano Moro,RS,-52.1469,-27.3542
171250,Marianópolis do Tocantins,TO,-49.6547,-9.7963
270480,Maribondo,AL,-36.3041,-9.5809
330270,Maricá,RJ,-42.8191,-22.9191
314010,Marilac,MG,-42.0803,-18.5075
411500,Marilena,PR,-53.04,-22.7358
411510,Mariluz,PR,-53.1472,-24.0029
320335,Marilândia,ES,-40.5443,-19.4118
411490,Marilândia do Sul,PR,-51.3052,-23.7447
411520,Maringá,PR,-51.9383,-23.4251
352910,Marinópolis,SP,-50.8228,-20.4408
411535,Maripá,PR,-53.8286,-24.42
314020,Maripá de Minas,MG,-42.9592,-21.6975
150442,Marituba,PA,-48.3362,-1.3595
250915,Marizópolis,PB,-38.3473,-6.8441
352890,Mariápolis,SP,-51.1831,-21.7967
411530,Mariópolis,PR,-52.5532,-26.355
314030,Marliéria,MG,-42.6272,-19.6924
411540,Marmeleiro,PR,-53.0267,-26.1472
314040,Marmelópolis,MG,-45.1653,-22.4489
431205,Marques de Souza,RS,-52.0962,-29.3276
411545,Marquinho,PR,-52.2582,-25.1134
314050,Martinho Campos,MG,-45.2367,-19.3319
240740,Martins,RN,-37.9115,-6.0893
314053,Martins Soares,MG,-41.8769,-20.2567
230790,Martinópole,CE,-40.6958,-3.2231
352920,Martinópolis,SP,-51.1709,-22.1462
280400,Maruim,SE,-37.0817,-10.7373
411550,Marumbi,PR,-51.6408,-23.707
521290,Marzagão,GO,-48.6415,-17.983
352900,Marília,SP,-49.9501,-22.2171
292090,Mascote,BA,-39.3027,-15.5645
230800,Massapê,CE,-40.3421,-3.5237
220605,Massapê do Piauí,PI,-41.1103,-7.4747
250920,Massaranduba,PB,-49.0054,-26.6109
421060,Massaranduba,SC,-49.0054,-26.6109
431210,Mata,RS,-54.4591,-29.5638
270500,Mata Grande,AL,-37.7323,-9.1182
210640,Mata Roma,MA,-43.1157,-3.621
314055,Mata Verde,MG,-40.7366,-15.6869
292100,Mata de São João,BA,-38.3009,-12.5307
250930,Mataraca,PB,-35.0531,-6.5967
171270,Mateiros,TO,-46.4174,-10.5462
411560,Matelândia,PR,-53.9835,-25.2404
314060,Materlândia,MG,-43.06,-18.4739
314070,Mateus Leme,MG,-44.4281,-19.9867
317150,Mathias Lobato,MG,-41.9155,-18.576
314080,Matias Barbosa,MG,-43.3181,-21.8692
314085,Matias Cardoso,MG,-43.9211,-14.8603
220610,Matias Olímpio,PI,-42.5523,-3.7135
292105,Matina,BA,-42.8462,-13.9099
210650,Matinha,MA,-45.035,-3.0985
250933,Matinhas,PB,-35.7713,-7.122
411570,Matinhos,PR,-48.549,-25.8237
314090,Matipó,MG,-42.3161,-20.3023
431213,Mato Castelhano,RS,-52.1948,-28.2783
250937,Mato Grosso,PB,-37.7147,-6.5434
431215,Mato Leitão,RS,-52.1278,-29.5285
431217,Mato Queimado,RS,-54.6171,-28.2578
411573,Mato Rico,PR,-52.1493,-24.7046
314100,Mato Verde,MG,-42.8599,-15.3965
421070,Matos Costa,SC,-51.151,-26.474
314110,Matozinhos,MG,-44.0816,-19.5577
521295,Matrinchã,GO,-50.7493,-15.4357
270510,Matriz de Camaragibe,AL,-35.5243,-9.1544
510560,Matupá,MT,-54.9467,-10.1821
250939,Maturéia,PB,-37.3383,-7.2646
314120,Matutina,MG,-45.9702,-19.222
352930,Matão,SP,-48.3645,-21.6026
210660,Matões,MA,-43.2042,-5.5211
210663,Matões do Norte,MA,-44.5468,-3.6244
521300,Maurilândia,GO,-50.3388,-17.9719
171280,Maurilândia do Tocantins,TO,-47.5125,-5.9517
230810,Mauriti,CE,-38.7738,-7.387
352940,Mauá,SP,-46.4613,-23.6677
411575,Mauá da Serra,PR,-51.2261,-23.9046
130290,Maués,AM,-57.7196,-3.3796
240750,Maxaranguape,RN,-35.2585,-5.5176
431220,Maximiliano de Almeida,RS,-51.8047,-27.6327
160040,Mazagão,AP,-51.289,-0.115
431171,Maçambará,RS,-55.611,-29.0582
314130,Medeiros,MG,-46.2224,-19.9946
292110,Medeiros Neto,BA,-40.2225,-17.3715
411580,Medianeira,PR,-54.0941,-25.2954
150445,Medicilândia,PA,-52.8889,-3.4438
314140,Medina,MG,-41.4763,-16.227
421080,Meleiro,SC,-49.6394,-28.8295
150450,Melgaço,PA,-50.7149,-1.8032
330280,Mendes,RJ,-43.7331,-22.5268
314150,Mendes Pimentel,MG,-41.4044,-18.6611
352950,Mendonça,SP,-49.5791,-21.1839
411585,Mercedes,PR,-54.1647,-24.4505
314160,Mercês,MG,-43.3414,-21.1939
352960,Meridiano,SP,-50.1726,-20.3547
230820,Meruoca,CE,-40.4531,-3.5397
314170,Mesquita,MG,-43.4294,-22.7831
330285,Mesquita,RJ,-43.4294,-22.7831
270520,Messias,AL,-35.8392,-9.3938
240760,Messias Targino,RN,-37.5124,-6.0778
352965,Mesópolis,SP,-50.6212,-19.9673
220620,Miguel Alves,PI,-42.894,-4.1729
292120,Miguel Calmon,BA,-40.5977,-11.4309
220630,Miguel Leão,PI,-42.7372,-5.6815
330290,Miguel Pereira,RJ,-43.4692,-22.4539
352970,Miguelópolis,SP,-48.031,-20.1796
292130,Milagres,BA,-38.9431,-7.3112
230830,Milagres,CE,-38.9431,-7.3112
210667,Milagres do Maranhão,MA,-42.8647,-3.5055
230835,Milhã,CE,-39.1953,-5.6781
220635,Milton Brandão,PI,-41.4466,-4.6943
521305,Mimoso de Goiás,GO,-48.1598,-15.0579
320340,Mimoso do Sul,ES,-41.3696,-21.067
270530,Minador do Negrão,AL,-36.8696,-9.3124
314180,Minas Novas,MG,-42.5932,-17.2176
431225,Minas do Leão,RS,-52.0448,-30.1395
521308,Minaçu,GO,-48.2185,-13.5336
314190,Minduri,MG,-44.6036,-21.6817
521310,Mineiros,GO,-52.5537,-17.5654
352980,Mineiros do Tietê,SP,-48.4506,-22.4133
110120,Ministro Andreazza,RO,-61.5167,-11.1981
353000,Mira Estrela,SP,-50.1369,-19.9806
314200,Mirabela,MG,-44.1639,-16.2547
352990,Miracatu,SP,-47.4625,-24.2766
330300,Miracema,RJ,-42.1965,-21.4124
171320,Miracema do Tocantins,TO,-48.3967,-9.5618
210670,Mirador,MA,-44.369,-6.3699
411590,Mirador,PR,-52.7756,-23.257
314210,Miradouro,MG,-42.3425,-20.8903
431230,Miraguaí,RS,-53.6874,-27.4944
500560,Miranda,MS,-56.3845,-20.2401
210675,Miranda do Norte,MA,-44.5814,-3.5631
260930,Mirandiba,PE,-38.7285,-8.1202
353010,Mirandópolis,SP,-51.1029,-21.1328
292140,Mirangaba,BA,-40.5754,-10.9539
171330,Miranorte,TO,-48.5922,-9.5291
292145,Mirante,BA,-40.7662,-14.2401
110130,Mirante da Serra,RO,-62.6717,-11.0322
353020,Mirante do Paranapanema,SP,-51.9083,-22.2904
411600,Miraselva,PR,-51.4855,-22.9681
353030,Mirassol,SP,-49.5074,-20.8141
510562,Mirassol d`Oeste,MT,-49.5074,-20.8141
353040,Mirassolândia,SP,-49.4628,-20.6147
314225,Miravânia,MG,-44.4108,-14.7493
314220,Miraí,MG,-42.6125,-21.1957
230837,Miraíma,CE,-39.9663,-3.5687
421085,Mirim Doce,SC,-50.0697,-27.2004
210680,Mirinzal,MA,-44.7787,-2.0709
411605,Missal,PR,-54.2477,-25.0919
230840,Missão Velha,CE,-39.1435,-7.2485
150460,Mocajuba,PA,-49.5042,-2.5831
353050,Mococa,SP,-47.0024,-21.4647
421090,Modelo,SC,-53.0526,-26.7752
314230,Moeda,MG,-44.0525,-20.3331
314240,Moema,MG,-45.4106,-19.8435
250940,Mogeiro,PB,-35.4783,-7.3019
353070,Mogi Guaçu,SP,-46.9425,-22.3722
353080,Mogi Mirim,SP,-46.9582,-22.433
353060,Mogi das Cruzes,SP,-46.1909,-23.5241
521340,Moiporá,GO,-50.7353,-16.5448
280410,Moita Bonita,SE,-37.3434,-10.5794
150470,Moju,PA,-48.7668,-1.8899
150475,Mojuí dos Campos,PA,-54.6427,-2.6822
230850,Mombaça,CE,-39.63,-5.7384
353090,Mombuca,SP,-47.559,-22.9285
421100,Mondaí,SC,-53.3994,-27.1023
353110,Mongaguá,SP,-46.6234,-24.0959
314250,Monjolos,MG,-44.1189,-18.3256
220640,Monsenhor Gil,PI,-42.6075,-5.562
220650,Monsenhor Hipólito,PI,-41.0294,-6.9952
314260,Monsenhor Paulo,MG,-45.5411,-21.7578
230860,Monsenhor Tabosa,CE,-40.0646,-4.791
250950,Montadas,PB,-35.9577,-7.0887
314270,Montalvânia,MG,-44.3702,-14.423
320350,Montanha,ES,-40.3668,-18.1257
240770,Montanhas,RN,-35.2854,-6.4867
431235,Montauri,RS,-52.0758,-28.6502
150480,Monte Alegre,PA,-54.071,-2.0096
240780,Monte Alegre,RN,-54.071,-2.0096
521350,Monte Alegre de Goiás,GO,-46.8928,-13.2552
314280,Monte Alegre de Minas,MG,-48.8806,-18.8703
280420,Monte Alegre de Sergipe,SE,-37.5623,-10.0281
220660,Monte Alegre do Piauí,PI,-45.3037,-9.7536
353120,Monte Alegre do Sul,SP,-46.6799,-22.6819
431237,Monte Alegre dos Campos,RS,-50.7819,-28.6836
353130,Monte Alto,SP,-48.4971,-21.2655
353140,Monte Aprazível,SP,-49.7088,-20.7626
314290,Monte Azul,MG,-42.8744,-15.1517
353150,Monte Azul Paulista,SP,-48.6387,-20.9065
314300,Monte Belo,MG,-46.365,-21.3225
431238,Monte Belo do Sul,RS,-51.634,-29.1639
421105,Monte Carlo,SC,-50.9808,-27.2239
314310,Monte Carmelo,MG,-47.4959,-18.7261
421110,Monte Castelo,SC,-50.2327,-26.461
353160,Monte Castelo,SP,-50.2327,-26.461
314315,Monte Formoso,MG,-41.2544,-16.865
250960,Monte Horebe,PB,-38.5858,-7.2143
353180,Monte Mor,SP,-47.3122,-22.945
110140,Monte Negro,RO,-63.2977,-10.2603
292150,Monte Santo,BA,-39.3321,-10.4374
314320,Monte Santo de Minas,MG,-46.98,-21.1897
171370,Monte Santo do Tocantins,TO,-48.9928,-10.0052
314340,Monte Sião,MG,-46.5728,-22.4328
240790,Monte das Gameleiras,RN,-35.7852,-6.4398
171360,Monte do Carmo,TO,-48.1114,-10.7647
250970,Monteiro,PB,-37.1232,-7.892
353170,Monteiro Lobato,SP,-45.8383,-22.9547
270540,Monteirópolis,AL,-37.2462,-9.6026
431240,Montenegro,RS,-51.4687,-29.6826
210700,Montes Altos,MA,-47.0648,-5.8314
314330,Montes Claros,MG,-43.8718,-16.7274
521370,Montes Claros de Goiás,GO,-51.3979,-16.0059
314345,Montezuma,MG,-42.4988,-15.1715
521375,Montividiu,GO,-51.1728,-17.4439
521377,Montividiu do Norte,GO,-48.6873,-13.349
210690,Monção,MA,-45.2515,-3.4842
353100,Monções,SP,-50.0975,-20.8509
230870,Morada Nova,CE,-38.3702,-5.0974
314350,Morada Nova de Minas,MG,-45.3514,-18.6025
230880,Moraújo,CE,-40.6791,-3.4658
261430,Moreilândia,PE,-39.546,-7.6193
411610,Moreira Sales,PR,-53.0102,-24.0509
260940,Moreno,PE,-35.0835,-8.1087
431242,Mormaço,RS,-52.6926,-28.6936
292160,Morpará,BA,-43.2768,-11.5628
411620,Morretes,PR,-48.8322,-25.477
230890,Morrinhos,CE,-49.1059,-17.7334
521380,Morrinhos,GO,-49.1059,-17.7334
431244,Morrinhos do Sul,RS,-49.9314,-29.3654
353190,Morro Agudo,SP,-48.0502,-20.7376
521385,Morro Agudo de Goiás,GO,-50.0553,-15.3184
220665,Morro Cabeça no Tempo,PI,-43.9072,-9.7189
421125,Morro Grande,SC,-49.7214,-28.8006
431245,Morro Redondo,RS,-52.6269,-31.5958
431247,Morro Reuter,RS,-51.0819,-29.539
421120,Morro da Fumaça,SC,-49.2169,-28.6511
314360,Morro da Garça,MG,-44.6019,-18.5453
292170,Morro do Chapéu,BA,-41.157,-11.55
220667,Morro do Chapéu do Piauí,PI,-42.3099,-3.7405
314370,Morro do Pilar,MG,-43.3767,-19.2164
210710,Morros,MA,-44.0357,-2.8538
292180,Mortugaba,BA,-42.3695,-15.0233
353200,Morungaba,SP,-46.7917,-22.88
240800,Mossoró,RN,-37.3444,-5.1904
521390,Mossâmedes,GO,-50.2104,-16.1264
431250,Mostardas,RS,-50.9167,-31.1054
353205,Motuca,SP,-48.1504,-21.5096
521400,Mozarlândia,GO,-50.5713,-14.7457
150490,Muaná,PA,-49.2224,-1.5394
140030,Mucajaí,RR,-60.92,2.4486
230900,Mucambo,CE,-40.7431,-3.9028
292190,Mucugê,BA,-41.3703,-13.0053
292200,Mucuri,BA,-39.5471,-18.0787
320360,Mucurici,ES,-40.5191,-18.0943
431261,Muitos Capões,RS,-51.1836,-28.3163
431262,Muliterno,RS,-51.7682,-28.3296
230910,Mulungu,CE,-38.9928,-4.3023
250980,Mulungu,PB,-38.9928,-4.3023
292205,Mulungu do Morro,BA,-41.6408,-11.9654
292210,Mundo Novo,BA,-54.2859,-23.9379
521405,Mundo Novo,GO,-54.2859,-23.9379
500568,Mundo Novo,MS,-54.2859,-23.9379
314380,Munhoz,MG,-46.3606,-22.6131
411630,Munhoz de Melo,PR,-51.7737,-23.1487
292220,Muniz Ferreira,BA,-39.1102,-13.0013
320370,Muniz Freire,ES,-41.4153,-20.4649
320380,Muqui,ES,-41.3531,-20.956
292225,Muquém de São Francisco,BA,-43.5497,-12.065
314390,Muriaé,MG,-42.3664,-21.1306
280430,Muribeca,SE,-36.9567,-10.4227
270550,Murici,AL,-35.9428,-9.3068
220669,Murici dos Portelas,PI,-42.0926,-3.3203
171395,Muricilândia,TO,-48.6091,-7.1467
292230,Muritiba,BA,-38.9886,-12.6243
353210,Murutinga do Sul,SP,-51.2782,-20.9914
314400,Mutum,MG,-41.4383,-19.8172
521410,Mutunópolis,GO,-49.2745,-13.7303
292240,Mutuípe,BA,-39.5073,-13.2248
314410,Muzambinho,MG,-46.5193,-21.3727
431260,Muçum,RS,-51.8741,-29.1672
314015,Mário Campos,MG,-44.1858,-20.0511
120033,Mâncio Lima,AC,-72.9053,-7.6146
250870,Mãe d`Água,PB,-111.9488249,40.5180042
150405,Mãe do Rio,PA,-47.5522,-2.0459
314420,Nacip Raydan,MG,-42.2478,-18.4594
353215,Nantes,SP,-51.2382,-22.6191
314430,Nanuque,MG,-40.3537,-17.8391
314435,Naque,MG,-42.328,-19.2271
353220,Narandiba,SP,-51.5252,-22.4081
240810,Natal,RN,-35.2081,-5.8054
314437,Natalândia,MG,-46.4933,-16.5042
330310,Natividade,RJ,-41.9818,-21.0407
171420,Natividade,TO,-41.9818,-21.0407
353230,Natividade da Serra,SP,-45.4438,-23.3784
250990,Natuba,PB,-35.5586,-7.6351
314440,Natércia,MG,-45.5114,-22.12
421130,Navegantes,SC,-48.6496,-26.8899
500570,Naviraí,MS,-54.202,-23.0621
314450,Nazareno,MG,-44.6091,-21.2175
251000,Nazarezinho,PB,-38.3251,-6.9157
292250,Nazaré,BA,-39.0053,-13.0345
171430,Nazaré,TO,-39.0053,-13.0345
353240,Nazaré Paulista,SP,-46.395,-23.1811
260950,Nazaré da Mata,PE,-35.2344,-7.752
220670,Nazaré do Piauí,PI,-42.6723,-6.9723
220672,Nazária,PI,-42.8189,-5.3506
521440,Nazário,GO,-49.8817,-16.5808
314460,Nepomuceno,MG,-45.2347,-21.2331
521450,Nerópolis,GO,-49.2194,-16.407
353250,Neves Paulista,SP,-49.6358,-20.843
280440,Neópolis,SE,-36.5769,-10.317
130300,Nhamundá,AM,-56.7111,-2.1922
353260,Nhandeara,SP,-50.0406,-20.6943
431267,Nicolau Vergueiro,RS,-52.4632,-28.5362
292260,Nilo Peçanha,BA,-39.1043,-13.6016
330320,Nilópolis,RJ,-43.4138,-22.808
210720,Nina Rodrigues,MA,-43.9134,-3.4679
314465,Ninheira,MG,-41.7536,-15.3181
500580,Nioaque,MS,-55.8283,-21.1606
353270,Nipoã,SP,-49.7791,-20.9126
521460,Niquelândia,GO,-48.4572,-14.4649
330330,Niterói,RJ,-43.1155,-22.8832
510590,Nobres,MT,-56.3351,-14.7196
431270,Nonoai,RS,-52.7718,-27.3661
292265,Nordestina,BA,-39.4288,-10.8258
140040,Normandia,RR,-59.6261,3.8844
510600,Nortelândia,MT,-56.8069,-14.4524
280445,Nossa Senhora Aparecida,SE,-37.454,-10.3969
280450,Nossa Senhora da Glória,SE,-37.42,-10.2189
280460,Nossa Senhora das Dores,SE,-37.1932,-10.4928
411640,Nossa Senhora das Graças,PR,-51.7963,-22.9139
280470,Nossa Senhora de Lourdes,SE,-37.0569,-10.0782
220675,Nossa Senhora de Nazaré,PI,-42.173,-4.6302
510610,Nossa Senhora do Livramento,MT,-56.3435,-15.7724
280480,Nossa Senhora do Socorro,SE,-37.1265,-10.8553
220680,Nossa Senhora dos Remédios,PI,-43.5828,-21.0281
353280,Nova Aliança,SP,-49.4981,-21.0164
411650,Nova Aliança do Ivaí,PR,-52.6032,-23.1763
431275,Nova Alvorada,RS,-52.167,-28.6771
500600,Nova Alvorada do Sul,MS,-54.3761,-21.4587
521470,Nova América,GO,-49.8953,-15.0206
411660,Nova América da Colina,PR,-50.7183,-23.3316
500620,Nova Andradina,MS,-53.3481,-22.2478
431280,Nova Araçá,RS,-51.7426,-28.6611
521480,Nova Aurora,GO,-53.2577,-24.5282
411670,Nova Aurora,PR,-53.2577,-24.5282
510615,Nova Bandeirantes,MT,-57.8139,-9.8498
431290,Nova Bassano,RS,-51.7035,-28.7304
314467,Nova Belém,MG,-41.1107,-18.4925
431295,Nova Boa Vista,RS,-60.6724,2.8208
510620,Nova Brasilândia,MT,-54.9739,-14.9293
110014,Nova Brasilândia d`Oeste,RO,-54.9739,-14.9293
431300,Nova Bréscia,RS,-52.029,-29.2159
353282,Nova Campina,SP,-48.9054,-24.1225
292270,Nova Canaã,BA,-40.1454,-14.7937
353284,Nova Canaã Paulista,SP,-50.9482,-20.3872
510621,Nova Canaã do Norte,MT,-55.7092,-10.6365
431301,Nova Candelária,RS,-54.1065,-27.6111
411680,Nova Cantu,PR,-52.5731,-24.6739
353286,Nova Castilho,SP,-50.3427,-20.7638
210725,Nova Colinas,MA,-46.2607,-7.1226
521483,Nova Crixás,GO,-50.3397,-14.0971
240830,Nova Cruz,RN,-35.4332,-6.4821
314470,Nova Era,MG,-43.0369,-19.7661
421140,Nova Erechim,SC,-52.9057,-26.9024
411690,Nova Esperança,PR,-52.2,-23.1818
150495,Nova Esperança do Piriá,PA,-46.9731,-2.2669
411695,Nova Esperança do Sudoeste,PR,-53.2618,-25.9004
431303,Nova Esperança do Sul,RS,-54.8288,-29.4102
353290,Nova Europa,SP,-48.5662,-21.7808
251010,Nova Floresta,PB,-36.204,-6.4554
330340,Nova Friburgo,RJ,-42.5325,-22.28
292273,Nova Fátima,BA,-50.5618,-23.4331
411700,Nova Fátima,PR,-50.5618,-23.4331
521486,Nova Glória,GO,-49.5768,-15.1476
353300,Nova Granada,SP,-49.3187,-20.5345
510880,Nova Guarita,MT,-55.4043,-10.3102
353310,Nova Guataporanga,SP,-51.6466,-21.333
431306,Nova Hartz,RS,-50.9043,-29.5842
292275,Nova Ibiá,BA,-39.6248,-13.8103
330350,Nova Iguaçu,RJ,-43.4509,-22.7592
521487,Nova Iguaçu de Goiás,GO,-49.3872,-14.2868
353320,Nova Independência,SP,-51.4911,-21.1067
210730,Nova Iorque,MA,-44.0464,-6.7349
150497,Nova Ipixuna,PA,-49.0822,-4.9162
421145,Nova Itaberaba,SC,-52.8125,-26.9415
292280,Nova Itarana,BA,-40.0679,-13.0281
510618,Nova Lacerda,MT,-59.5881,-14.4754
411705,Nova Laranjeiras,PR,-52.5447,-25.3054
314480,Nova Lima,MG,-43.8471,-19.9854
411710,Nova Londrina,PR,-52.9868,-22.7639
353330,Nova Luzitânia,SP,-50.2619,-20.8558
110033,Nova Mamoré,RO,-65.3314,-10.4105
510885,Nova Marilândia,MT,-56.9709,-14.3653
510890,Nova Maringá,MT,-57.0923,-13.0314
510895,Nova Monte verde,MT,-57.4673,-9.9797
510622,Nova Mutum,MT,-56.0849,-13.8255
314490,Nova Módica,MG,-41.4974,-18.439
510617,Nova Nazaré,MT,-51.7997,-13.9874
353340,Nova Odessa,SP,-47.2941,-22.7832
230920,Nova Olinda,CE,-39.6798,-7.0919
251020,Nova Olinda,PB,-39.6798,-7.0919
171488,Nova Olinda,TO,-39.6798,-7.0919
210735,Nova Olinda do Maranhão,MA,-45.7043,-2.8036
130310,Nova Olinda do Norte,AM,-59.0953,-3.8927
510623,Nova Olímpia,MT,-57.2813,-14.7765
411720,Nova Olímpia,PR,-57.2813,-14.7765
431310,Nova Palma,RS,-53.4694,-29.4711
251030,Nova Palmeira,PB,-36.4187,-6.6795
431320,Nova Petrópolis,RS,-51.1116,-29.3753
314500,Nova Ponte,MG,-47.6718,-19.1692
314505,Nova Porteirinha,MG,-43.3012,-15.8031
431330,Nova Prata,RS,-51.6105,-28.7844
411725,Nova Prata do Iguaçu,PR,-53.3463,-25.6326
431308,Nova Pádua,RS,-51.3076,-29.0284
431333,Nova Ramada,RS,-53.7066,-28.0824
292285,Nova Redenção,BA,-41.0709,-12.8173
314510,Nova Resende,MG,-46.4245,-21.1264
521490,Nova Roma,GO,-46.8832,-13.7393
431335,Nova Roma do Sul,RS,-51.4095,-28.9882
171500,Nova Rosalândia,TO,-48.9125,-10.5651
230930,Nova Russas,CE,-40.5621,-4.7058
411721,Nova Santa Bárbara,PR,-43.4153,-19.9594
510619,Nova Santa Helena,MT,-54.3329,-24.8592
220795,Nova Santa Rita,PI,-34.9846,-7.1285
431337,Nova Santa Rita,RS,-34.9846,-7.1285
411722,Nova Santa Rosa,PR,-53.9548,-24.4681
314520,Nova Serrana,MG,-44.9842,-19.8758
292290,Nova Soure,BA,-38.4774,-11.2409
411727,Nova Tebas,PR,-51.9454,-24.438
150500,Nova Timboteua,PA,-47.3936,-1.2052
421150,Nova Trento,SC,-48.9302,-27.2861
510624,Nova Ubiratã,MT,-55.2539,-13.0348
313660,Nova União,MG,-43.58,-19.69
110143,Nova União,RO,-43.58,-19.69
521500,Nova Veneza,GO,-49.5055,-28.6338
421160,Nova Veneza,SC,-49.5055,-28.6338
320390,Nova Venécia,ES,-40.397,-18.7063
292300,Nova Viçosa,BA,-39.3725,-17.8908
510625,Nova Xavantina,MT,-52.352,-14.6794
353325,Novais,SP,-48.9188,-20.9942
171510,Novo Acordo,TO,-47.6763,-9.9647
130320,Novo Airão,AM,-60.9434,-2.626
171515,Novo Alegre,TO,-46.5741,-12.9151
130330,Novo Aripuanã,AM,-60.3732,-5.1259
431349,Novo Barreiro,RS,-53.1103,-27.9077
521520,Novo Brasil,GO,-50.7112,-16.0337
431339,Novo Cabrais,RS,-52.9489,-29.7338
314530,Novo Cruzeiro,MG,-41.8761,-17.4678
521523,Novo Gama,GO,-48.0312,-16.0504
431340,Novo Hamburgo,RS,-51.1429,-29.6906
292303,Novo Horizonte,BA,-49.2235,-21.4675
421165,Novo Horizonte,SC,-49.2235,-21.4675
353350,Novo Horizonte,SP,-49.2235,-21.4675
510627,Novo Horizonte do Norte,MT,-57.3159,-11.3904
110050,Novo Horizonte do Oeste,RO,-61.9993,-11.7105
500625,Novo Horizonte do Sul,MS,-53.8571,-22.6547
411729,Novo Itacolomi,PR,-51.5074,-23.7632
171525,Novo Jardim,TO,-46.6254,-11.8199
270560,Novo Lino,AL,-35.664,-8.9419
431342,Novo Machado,RS,-54.5045,-27.5753
510626,Novo Mundo,MT,-55.178,-9.9753
230940,Novo Oriente,CE,-40.7713,-5.5255
314535,Novo Oriente de Minas,MG,-41.219,-17.4154
220690,Novo Oriente do Piauí,PI,-41.929,-6.4488
521525,Novo Planalto,GO,-49.5043,-13.2422
150503,Novo Progresso,PA,-55.4186,-7.0375
150506,Novo Repartimento,PA,-49.9524,-4.2519
510631,Novo Santo Antônio,MT,-35.4816,-6.3125
220695,Novo Santo Antônio,PI,-35.4816,-6.3125
510628,Novo São Joaquim,MT,-49.9353,-28.2925
431344,Novo Tiradentes,RS,-53.1837,-27.5649
292305,Novo Triunfo,BA,-38.4189,-10.3316
431346,Novo Xingu,RS,-53.063,-27.7482
314537,Novorizonte,MG,-42.4072,-16.0178
